,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Ecology_22,Ecology_33,Shops_22
920,472,7,3.0,75.97064591830237,46.74623746776115,9.0,7,16.0,2012,0.130617806,39,9,900.0,1,9,B,230923.9480253649,0,0,0
921,599,46,1.0,32.16739965563489,18.353274814278127,6.0,3,9.0,1968,0.0,47,0,1145.0,3,5,B,173714.41662058426,0,0,0
922,15390,121,2.0,59.691137881572864,35.753576539456866,7.0,5,5.0,1961,0.212515361,19,16,628.0,3,7,B,252902.03628956046,0,0,0
923,5143,56,3.0,68.9866023939646,43.956551118252115,8.0,7,12.0,1981,0.035145267,42,3,2620.0,0,3,B,339905.0199803408,0,0,0
924,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
925,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
926,13519,113,2.0,36.67512315102371,22.4359641581192,6.0,7,9.0,1967,0.307466659,30,9,325.0,2,5,B,181625.34935250934,0,1,0
927,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
928,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
929,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
930,12277,17,3.0,84.4400321906554,58.90262526144552,8.0,8,8.0,1958,0.0,25,4,46.0,1,1,B,508141.0905494685,0,0,0
931,15532,99,1.0,36.99886913653765,23.075780892656013,9.0,11,14.0,1976,0.033493708,66,1,1322.0,3,8,B,158796.50421893757,0,0,0
932,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
933,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
934,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
935,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
936,3470,134,1.0,40.04561972032848,41.7982163822626,1.0,8,17.0,1977,0.212515361,19,16,628.0,3,7,B,133193.85132475715,0,0,0
937,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
938,13642,77,4.0,64.24565769991887,50.15021758346268,5.0,6,9.0,1974,6.99893e-05,46,1,240.0,1,16,B,275056.5307995484,0,0,0
939,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
940,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
941,10204,8,2.0,40.18375813724524,23.074563421200146,6.0,10,12.0,1970,0.458174486,26,1,1130.0,1,5,B,166642.5713515241,0,1,0
942,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
943,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
944,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
945,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
946,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
947,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
948,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
949,15144,53,2.0,45.5281788993536,30.868924185684985,5.0,7,5.0,1968,0.049637257,34,0,229.0,1,3,B,191716.45302043515,0,0,0
950,6117,7,1.0,40.60337379208655,21.724200999239216,10.0,5,14.0,2008,0.130617806,39,9,900.0,1,9,B,148218.8041695586,0,0,0
951,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
952,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
953,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
954,10837,53,1.0,40.90660343490065,22.031623967277767,8.0,2,12.0,1992,0.313924552,22,11,3855.0,2,10,B,193508.0333655659,0,0,0
955,14070,59,3.0,101.56535777630114,58.377436142007724,15.0,6,17.0,2018,0.019508796,37,11,176.0,5,5,B,458641.1548723989,0,0,0
956,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
957,3131,58,1.0,48.994666877767706,44.83270350765256,1.0,8,9.0,2015,0.43788524,23,3,1084.0,0,5,B,100033.41090270382,0,0,0
958,2367,101,1.0,36.212205062387866,19.45576228866993,5.0,9,9.0,1964,0.038692987000000005,28,1,1015.0,2,5,B,152517.08055005525,0,0,0
959,14475,139,1.0,43.875221302469626,20.92721131166069,8.0,5,18.0,2011,0.122090347,29,7,1894.0,4,0,B,182951.36616554114,0,0,0
960,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
961,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
962,745,6,1.0,41.26068293043501,20.3031489880956,7.0,7,17.0,2015,0.243204519,5,0,540.0,0,0,B,130342.96809165293,0,0,0
963,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
964,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
965,5109,46,3.0,81.88465463983194,44.48698624411888,9.0,20,22.0,2011,0.0,47,0,1145.0,3,5,B,397264.77827177825,0,0,0
966,8571,31,2.0,51.547752013610506,37.87650697809486,6.0,3,12.0,1977,0.151346216,32,10,830.0,4,1,B,300164.3497239609,0,1,0
967,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
968,1314,125,2.0,46.363495565329494,28.02537464516406,5.0,2,9.0,1975,0.040242764,25,11,2729.0,3,1,B,247036.75713823055,0,0,0
969,10319,8,3.0,77.8374656361393,47.07977266364654,10.0,2,16.0,1982,0.092290642,21,2,165.0,1,2,B,314360.9278350335,0,0,0
970,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
971,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
972,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
973,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
974,6201,2,2.0,45.700234538954156,31.051407764839677,5.0,8,9.0,1970,0.130617806,39,9,900.0,1,9,B,208506.20451628492,0,0,0
975,712,60,2.0,72.02326140196959,49.564852232230905,8.0,6,5.0,1977,0.341071945,27,48,2300.0,3,11,B,313557.21248533,0,0,0
976,10803,128,3.0,77.33481366654698,46.8608904931877,9.0,7,17.0,1990,0.0,27,0,30.0,2,8,B,304787.66261418874,0,0,0
977,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
978,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
979,6820,21,1.0,39.17128133969339,22.63680229684761,8.0,1,17.0,1994,0.394094211,3,0,35.0,0,0,B,136624.1546853731,0,0,0
980,2434,30,2.0,61.424773793489436,61.51947228341983,13.0,3,19.0,2015,7.81528e-05,22,141,1046.0,3,23,B,133166.1635129692,0,0,0
981,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
982,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
983,1632,53,2.0,51.4676440782621,33.592867289831446,7.0,4,9.0,1975,0.049637257,34,0,229.0,1,3,B,247204.8171744344,0,0,0
984,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
985,14484,153,1.0,40.829382372839845,20.301519497653814,7.0,10,17.0,1994,0.033493708,66,1,1322.0,3,8,B,181281.66298445707,0,0,0
986,11994,53,1.0,39.657066763630006,18.86698703795904,7.0,17,23.0,1988,0.049637257,34,0,229.0,1,3,B,200128.70189271288,0,0,0
987,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
988,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
989,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
990,6796,52,2.0,52.413129138098405,54.537500783640716,1.0,13,17.0,1977,0.371148999,34,1,750.0,2,5,B,152762.8658516619,0,0,0
991,16662,59,3.0,83.66475334530995,51.041951330192816,10.0,12,25.0,2011,0.309479124,35,4,990.0,0,6,B,86902.57888908463,0,0,0
992,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
993,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
994,12861,17,3.0,77.18506451374246,48.87952085640563,9.0,21,22.0,1988,0.0,25,4,46.0,1,1,B,505464.8844304723,0,0,0
995,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
996,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
997,13477,156,2.0,55.73518565882759,31.140214516658176,9.0,18,17.0,2005,0.007658515,35,56,2301.0,3,19,B,353868.1802694309,0,0,0
998,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
999,10347,74,2.0,66.54699933004147,65.22061698581524,1.0,17,17.0,2014,0.309479124,35,4,990.0,0,6,B,156028.36959610114,0,0,0
1000,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1001,15817,7,3.0,50.270130464097186,33.6005770044418,6.0,3,9.0,1972,0.130617806,39,9,900.0,1,9,B,204549.5573564561,0,0,0
1002,15489,52,2.0,55.08450134002829,54.67158377398278,0.0,15,17.0,1977,0.371148999,34,1,750.0,2,5,B,151407.18541230075,0,0,0
1003,16114,3,1.0,40.54228420392693,21.907003359214038,6.0,5,9.0,1977,0.050900058,43,1,30.0,2,3,B,138357.73327169847,0,0,0
1004,2360,89,2.0,54.856850095904406,53.881994208050614,9.0,6,17.0,2002,0.1363303,30,10,262.0,3,6,B,376123.9990964956,0,0,0
1005,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1006,3519,148,2.0,40.09364911902533,25.950053304367962,7.0,7,9.0,1965,0.313924552,22,11,3855.0,2,10,B,186137.07477540727,0,0,0
1007,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1008,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1009,8960,54,2.0,80.70980366490359,80.76290901030406,1.0,7,1.0,2017,0.006076152,30,0,645.0,6,6,B,448123.2947562858,0,0,0
1010,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1011,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1012,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1013,12778,28,1.0,37.817065295661045,19.774406787014467,6.0,5,9.0,1983,0.118537385,30,1,1183.0,1,0,B,168151.01368979624,0,0,0
1014,2369,124,1.0,34.483857652507645,19.908433545355397,5.0,5,5.0,1961,0.122090347,29,7,1894.0,4,0,B,107175.80002616276,0,0,0
1015,10917,99,2.0,45.3638917152254,31.888395988874954,6.0,5,9.0,1970,0.012338886,35,1,2078.0,2,4,B,189132.24610543207,0,0,0
1016,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1017,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1018,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1019,1128,1,1.0,38.11287777406221,19.776276995039265,9.0,3,12.0,1975,0.036270089,6,1,200.0,1,1,B,115528.35576222533,0,0,0
1020,2099,123,3.0,64.19171675632212,46.222130213345224,6.0,5,9.0,1970,0.0,47,0,1145.0,3,5,B,243712.5168421164,0,0,0
1021,16011,29,1.0,34.323226817103965,19.369104543111852,5.0,5,5.0,1965,0.086885265,10,2,1547.0,0,0,B,140995.39866552837,0,0,0
1022,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1023,13825,107,1.0,34.34944319078833,22.844744130631337,5.0,2,8.0,1961,0.050272014,21,14,1020.0,0,3,B,190099.92883356905,0,0,0
1024,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1025,1857,40,1.0,39.94309367559046,19.224066240256008,6.0,9,9.0,1974,0.200146802,23,8,770.0,2,0,B,218078.2273857116,0,0,0
1026,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1027,7698,17,3.0,67.8521742243136,39.52713943833805,8.0,3,14.0,1988,0.0,25,4,46.0,1,1,B,365023.2659445211,0,0,0
1028,14950,78,1.0,39.98370764009852,39.660885597101476,9.0,6,12.0,1967,0.092290642,21,2,165.0,1,2,B,161087.97922894274,0,0,0
1029,13234,157,1.0,28.145333602649625,17.650399235811264,4.0,4,5.0,1932,0.0,30,87,4702.0,5,5,B,201311.77181779503,0,0,0
1030,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1031,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1032,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1033,8286,172,4.0,101.49636524665286,72.48279577441494,9.0,11,12.0,1935,0.0,7,39,1786.0,1,5,B,274992.4723657961,0,0,0
1034,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1035,4734,58,1.0,39.743680510662365,21.290718831936182,7.0,14,14.0,1996,0.14890389099999998,9,1,1430.0,3,2,B,129568.85670470426,0,0,0
1036,4436,6,2.0,66.70839660929593,64.22027221090642,1.0,9,8.0,2015,0.243204519,5,0,540.0,0,0,B,192261.9632697044,0,0,0
1037,14795,3,1.0,32.693047906201656,17.495969084349696,5.0,6,9.0,1969,0.246031548,22,4,2715.0,3,3,B,159292.27250483687,0,1,0
1038,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1039,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1040,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1041,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1042,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1043,16199,84,3.0,66.71784688807696,46.12923629443411,9.0,2,9.0,1974,0.14966637300000002,22,2,4087.0,4,1,B,243611.2567205842,0,0,0
1044,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1045,2402,37,2.0,57.088702388319795,37.91147724385626,7.0,4,5.0,1955,0.17891679600000002,18,4,192.0,1,5,B,187204.95100846604,0,0,0
1046,8302,144,2.0,65.30918997557322,35.843178867312105,10.0,6,5.0,1958,0.306977489,27,14,1575.0,5,7,B,211131.35307315344,0,0,0
1047,14334,11,2.0,59.63403200666885,33.26879188671127,9.0,7,13.0,2015,0.038692987000000005,28,1,1015.0,2,5,B,221920.8533101061,0,0,0
1048,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1049,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1050,161,71,1.0,40.33798661072887,24.811220350052174,8.0,5,12.0,1984,0.407276235,9,0,370.0,0,0,A,125817.70945460867,1,0,1
1051,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1052,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1053,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1054,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1055,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1056,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1057,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1058,5909,6,2.0,56.47067164252781,36.947135341268655,8.0,9,17.0,2012,0.243204519,5,0,540.0,0,0,B,219586.4483683236,0,0,0
1059,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1060,12345,115,2.0,40.86422193880761,26.05739524290053,7.0,11,9.0,1962,1.8e-09,16,73,1815.0,2,5,B,264758.87679330265,0,0,0
1061,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1062,9990,99,2.0,49.28133275379737,31.052894633563596,5.0,2,5.0,1968,0.033493708,66,1,1322.0,3,8,B,182589.23387009595,0,0,0
1063,11109,124,2.0,46.04952575643544,27.379662335097233,5.0,7,5.0,1967,0.122090347,29,7,1894.0,4,0,B,228077.5097228638,0,0,0
1064,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1065,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1066,4441,52,1.0,39.78901572727424,23.89434833845323,9.0,8,22.0,1991,0.371148999,34,1,750.0,2,5,B,184258.3769434369,0,0,0
1067,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1068,10530,167,3.0,55.629329540676316,36.38712423812465,5.0,5,5.0,1960,0.050272014,21,14,1020.0,0,3,B,308416.2788069291,0,0,0
1069,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1070,1290,63,1.0,42.974098468655654,23.67725866208769,8.0,9,16.0,1984,0.23861713,26,6,705.0,3,6,B,201996.61509683199,0,0,0
1071,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1072,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1073,1811,130,2.0,43.84668064506633,30.799065251588374,4.0,10,9.0,1968,0.21843974,21,6,1450.0,4,7,A,183126.36440211453,0,0,1
1074,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1075,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1076,15111,144,2.0,46.56795567971776,27.383788869915605,8.0,16,14.0,1987,0.306977489,27,14,1575.0,5,7,B,187461.63658195786,0,0,0
1077,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1078,5676,123,3.0,59.61568774811072,48.021883294373204,5.0,4,9.0,1967,0.0,47,0,1145.0,3,5,B,265992.07369918824,0,0,0
1079,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1080,6145,99,2.0,49.1602154964565,33.39467687868289,5.0,2,5.0,1970,0.033493708,66,1,1322.0,3,8,B,196494.96793346736,0,0,0
1081,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1082,5578,30,2.0,54.262849223983906,52.19230378053981,1.0,4,2.0,1977,7.81528e-05,22,141,1046.0,3,23,B,74355.56431561772,0,0,0
1083,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1084,10626,44,1.0,38.44138160729067,20.450657961053672,9.0,11,12.0,1972,0.036122292,24,0,1036.0,1,1,B,203275.6843611061,0,0,0
1085,16255,52,2.0,64.27329028485549,67.82456313722916,1.0,5,17.0,2018,0.371148999,34,1,750.0,2,5,B,171519.12334211625,0,0,0
1086,16269,37,1.0,39.74077764856535,23.53563360277741,9.0,6,16.0,1987,0.17891679600000002,18,4,192.0,1,5,B,191951.3782946607,0,0,0
1087,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1088,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1089,10456,82,3.0,77.81182278698707,48.79081564449893,5.0,7,5.0,1935,0.037316452,32,93,562.0,4,10,B,343812.4942815572,0,0,0
1090,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1091,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1092,15297,37,3.0,64.32389779677095,41.728073240348614,8.0,7,12.0,1987,0.17891679600000002,18,4,192.0,1,5,B,297190.79755479604,0,0,0
1093,361,100,1.0,37.75238618728905,17.081407974792914,9.0,11,12.0,1972,0.200146802,23,8,770.0,2,0,B,247758.87359181212,0,0,0
1094,7350,6,1.0,41.77544923319845,21.52926227788751,7.0,11,17.0,2014,0.243204519,5,0,540.0,0,0,B,118142.77676873027,0,0,0
1095,3924,85,1.0,44.53769907299984,23.30835600570837,10.0,20,22.0,1987,0.037177818,52,1,2300.0,1,7,B,243134.59261656698,0,0,0
1096,14324,101,2.0,42.36942789943849,28.969147728655447,6.0,4,12.0,1972,0.225824954,41,7,1548.0,3,2,B,183849.11426807765,1,0,0
1097,7672,58,1.0,40.73825762685349,23.099407194576937,8.0,12,14.0,1996,0.14890389099999998,9,1,1430.0,3,2,B,129353.56650175535,0,0,0
1098,4687,57,3.0,63.77009726307618,42.90263309453711,8.0,5,12.0,1982,0.13321533300000002,49,3,1406.0,3,4,A,259788.2130944612,0,0,1
1099,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1100,8730,183,3.0,75.95975594334428,52.21062206129066,9.0,7,5.0,1959,0.037316452,32,93,562.0,4,10,B,455932.1946330631,0,0,0
1101,13604,90,1.0,49.327911801667106,20.992250030400058,12.0,15,23.0,2008,0.246031548,22,4,2715.0,3,3,B,245768.0962024291,0,1,0
1102,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1103,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1104,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1105,9267,41,2.0,55.32194168572823,31.889385768024788,8.0,8,12.0,1983,6.99893e-05,46,1,240.0,1,16,B,87733.4971227562,0,0,0
1106,1187,44,2.0,44.895299395741645,25.551937722900195,6.0,10,14.0,1970,0.232205084,24,1,80.0,0,3,B,241451.96913834466,0,0,0
1107,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1108,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1109,6314,31,2.0,45.1101224416816,30.449661294376412,6.0,5,9.0,1970,0.151346216,32,10,830.0,4,1,B,196934.9450430896,0,1,0
1110,13855,29,3.0,58.86100646631228,44.24901936229613,5.0,6,5.0,1964,0.086885265,10,2,1547.0,0,0,B,215765.72605417,0,0,0
1111,16407,31,1.0,35.461751545834545,19.262116728102672,6.0,2,5.0,1961,0.151346216,32,10,830.0,4,1,B,183658.92522643995,0,1,0
1112,14359,30,2.0,56.14870374452897,52.41873167601717,1.0,19,17.0,2016,7.81528e-05,22,141,1046.0,3,23,B,146446.7322033805,0,0,0
1113,5217,11,4.0,75.27604564077134,54.95543840698048,6.0,3,5.0,1957,0.225824954,41,7,1548.0,3,2,B,313456.60026203573,1,0,0
1114,1896,61,3.0,70.33290730807654,44.76391943794164,10.0,4,12.0,1981,0.232205084,24,1,80.0,0,3,B,281356.0469285142,0,0,0
1115,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1116,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1117,12872,17,3.0,57.818706439331436,39.994597630575974,5.0,5,5.0,1962,0.0,18,5,620.0,1,2,B,276683.0713440723,0,0,0
1118,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1119,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1120,14183,123,3.0,88.8814500062694,53.13808745539508,11.0,7,14.0,2003,0.0,47,0,1145.0,3,5,B,408842.5419791431,0,0,0
1121,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1122,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1123,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1124,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1125,7805,37,2.0,53.8245092336167,33.58178150745243,8.0,9,17.0,1988,0.127811589,28,5,320.0,1,3,B,226928.1985714753,0,0,0
1126,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1127,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
1128,12299,24,3.0,68.1900843799735,43.731929822247245,9.0,3,16.0,1987,0.111627393,50,8,1970.0,2,3,B,353797.7096461763,0,0,0
